  -1.8905000000000000e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	  -2.1281000000000000e-01	  -1.7138000000000000e-01	   0.0000000000000000e+00	  -2.3608000000000001e-01	  -1.8659000000000001e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	  -2.6417000000000002e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	  -1.7058000000000001e-01	   0.0000000000000000e+00	  -3.2335999999999998e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	  -2.3669000000000001e-01	  -3.9521000000000001e-01	   0.0000000000000000e+00	  -1.8345000000000000e-01	  -5.1742999999999995e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   0.0000000000000000e+00	  -1.6577999999999999e+00	   0.0000000000000000e+00	  -4.8688999999999999e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	  -2.5447999999999998e-01	  -4.8651000000000000e-01	  -7.1306000000000003e-01	   0.0000000000000000e+00	  -8.0389999999999995e-01	  -9.3700000000000006e-01	  -5.4630999999999996e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	  -4.9822000000000000e-01	  -6.5676000000000001e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	  -3.6730000000000002e-01	  -9.8584000000000005e-01	  -9.0285000000000004e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	  -1.0445000000000000e+00	  -9.8243999999999998e-01	  -7.4348999999999998e-01	  -4.7754999999999997e-01	  -7.7702000000000004e-01	  -2.7082000000000001e-01	   0.0000000000000000e+00	  -5.6213000000000002e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	  -1.0911999999999999e+00	  -5.2349000000000001e-01	   0.0000000000000000e+00	
   0.0000000000000000e+00	  -1.9326000000000001e+00	   0.0000000000000000e+00	  -2.8081000000000000e-01	  -2.6813999999999999e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	  -1.5928000000000000e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	  -6.2165000000000004e-01	  -1.1883999999999999e+00	  -4.1125000000000000e-01	   0.0000000000000000e+00	  -6.7898999999999998e-01	  -5.4039999999999999e-01	  -4.8431999999999997e-01	   0.0000000000000000e+00	  -1.5895999999999999e-01	   0.0000000000000000e+00	  -1.4537000000000000e+00	  -3.7877000000000000e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	  -8.9724000000000004e-01	  -5.6857000000000002e-01	  -5.2071000000000001e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	  -1.7602000000000001e-01	   0.0000000000000000e+00	  -6.0241000000000000e-01	  -1.3411000000000000e+00	  -5.7279999999999998e-01	  -2.7542000000000000e-01	  -4.4812999999999997e-01	  -6.6156999999999999e-01	   0.0000000000000000e+00	  -3.2419999999999999e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	  -6.2936000000000003e-01	  -3.0191000000000001e-01	   0.0000000000000000e+00	
   0.0000000000000000e+00	  -1.2356000000000000e+00	   0.0000000000000000e+00	  -2.7592000000000000e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	  -2.8821999999999998e-01	  -5.5100000000000005e-01	  -4.0409000000000000e-01	   0.0000000000000000e+00	  -4.5556999999999997e-01	  -5.3100000000000003e-01	  -3.0958999999999998e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	  -5.6427000000000005e-01	  -3.7219000000000002e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	  -4.1599000000000003e-01	  -5.5867999999999995e-01	  -5.1165000000000005e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	  -5.9192999999999996e-01	  -7.9159999999999997e-01	  -4.2133999999999999e-01	  -2.7062999999999998e-01	  -4.4034000000000001e-01	  -3.0671999999999999e-01	   0.0000000000000000e+00	  -3.1856000000000001e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	  -6.1841000000000002e-01	  -2.9665999999999998e-01	   0.0000000000000000e+00	
   8.5805999999999993e-02	  -1.4935000000000000e+00	   0.0000000000000000e+00	  -3.1452999999999998e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   9.6589999999999995e-02	  -2.9211999999999999e-01	  -7.0716999999999997e-01	  -3.5348000000000002e-01	   8.4685999999999997e-02	  -5.1931000000000005e-01	  -6.0528999999999999e-01	  -3.5291000000000000e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	  -6.0429999999999995e-01	  -4.2426000000000003e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	  -5.3390000000000004e-01	  -6.3683999999999996e-01	  -5.8323000000000003e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   7.7424000000000007e-02	   0.0000000000000000e+00	   1.4676000000000000e-01	   0.0000000000000000e+00	  -6.7474999999999996e-01	  -9.6980999999999995e-01	  -4.8028999999999999e-01	  -3.0848999999999999e-01	  -3.9451999999999998e-01	  -2.1428000000000000e-01	   0.0000000000000000e+00	  -2.7987000000000001e-01	   2.3485000000000000e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	  -7.0492999999999995e-01	  -3.3817000000000003e-01	   0.0000000000000000e+00	
   2.5869999999999999e-01	   4.3661000000000000e-01	   0.0000000000000000e+00	  -2.8852000000000000e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   2.8827999999999998e-01	   5.5112000000000005e-01	   2.1189000000000000e-03	   0.0000000000000000e+00	  -4.7637000000000002e-01	  -5.5523999999999996e-01	  -3.2373000000000002e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   5.6438999999999995e-01	  -3.8918000000000003e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   4.1608000000000001e-01	  -2.8827999999999998e-01	  -5.3500999999999999e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   3.8424999999999998e-01	   0.0000000000000000e+00	  -6.1895000000000000e-01	   1.3391000000000000e-01	  -4.4057000000000002e-01	  -2.8298000000000001e-01	  -1.4033000000000001e-01	   8.8139999999999996e-01	   0.0000000000000000e+00	  -3.3311000000000002e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	  -6.4663999999999999e-01	   7.7478000000000005e-02	   4.9890000000000001e-01	
  -4.9690000000000001e-01	   6.1343000000000003e-01	   0.0000000000000000e+00	   5.0995000000000001e-01	  -4.3357000000000001e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	  -2.5755000000000000e-01	   0.0000000000000000e+00	   8.2502000000000006e-02	   3.4012999999999999e-01	   5.2322000000000002e-01	  -9.7604999999999997e-02	   7.2334999999999997e-02	   4.9375999999999998e-01	   9.8136999999999996e-01	   2.9852000000000001e-01	   0.0000000000000000e+00	  -2.5702999999999998e-01	   0.0000000000000000e+00	   2.5559999999999999e-01	   6.8786000000000003e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   3.9501999999999998e-01	   3.8035000000000002e-01	   9.4560999999999995e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   6.6130999999999995e-02	   0.0000000000000000e+00	  -1.0061000000000000e+00	   0.0000000000000000e+00	   1.0940000000000001e+00	   1.0406000000000000e+00	   5.4584999999999995e-01	   5.0016000000000005e-01	   2.0005999999999999e-01	  -8.2199000000000000e-01	   0.0000000000000000e+00	   6.5988000000000002e-01	   2.0058999999999999e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   1.1429000000000000e+00	  -3.0618000000000001e-01	  -1.0995999999999999e+00	
   2.3732000000000000e-01	   1.4657000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	  -3.6033999999999999e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	  -2.1404999999999999e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   4.8254999999999998e-01	   9.2252000000000001e-01	   3.8956000000000002e-01	   0.0000000000000000e+00	  -2.8938999999999998e-01	   0.0000000000000000e+00	  -2.2744000000000000e-01	   0.0000000000000000e+00	  -2.1360999999999999e-01	   0.0000000000000000e+00	   6.2672000000000005e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   6.9647000000000003e-01	   2.7145000000000002e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   1.1595000000000000e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   7.8696999999999995e-01	  -1.9352000000000000e-01	   0.0000000000000000e+00	   2.9365000000000002e-01	   1.0407000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   3.5564000000000001e-01	   4.5767000000000002e-01	
   0.0000000000000000e+00	   2.5821000000000001e+00	   0.0000000000000000e+00	   5.2049999999999996e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   6.6591999999999996e-01	   1.2730999999999999e+00	   7.6227999999999996e-01	   0.0000000000000000e+00	   8.5938999999999999e-01	   1.0017000000000000e+00	   5.8401999999999998e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   1.3037000000000001e+00	   7.0208999999999999e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   9.6113999999999999e-01	   1.0539000000000001e+00	   9.6516999999999997e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   1.1166000000000000e+00	   1.6926000000000001e+00	   7.9481000000000002e-01	   5.1051000000000002e-01	   8.3065000000000000e-01	   7.0867999999999998e-01	   0.0000000000000000e+00	   6.0094000000000003e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   1.1666000000000001e+00	   5.5962000000000001e-01	   0.0000000000000000e+00	
   0.0000000000000000e+00	  -1.3915000000000000e+00	   0.0000000000000000e+00	  -5.9716999999999998e-01	   5.0190000000000001e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   2.9814000000000002e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	  -8.7456999999999996e-01	   0.0000000000000000e+00	  -5.8289999999999997e-01	  -1.1492000000000000e+00	  -3.5326000000000002e-01	   0.0000000000000000e+00	   2.9753000000000002e-01	   0.0000000000000000e+00	   4.4292999999999999e-01	  -8.0550999999999995e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	  -1.2091000000000001e+00	  -1.1073000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   3.2945999999999998e-01	   0.0000000000000000e+00	  -1.2810999999999999e+00	  -6.9593000000000005e-01	  -6.4234999999999998e-01	  -5.8570999999999995e-01	  -9.5301000000000002e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	  -6.8945999999999996e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	  -1.3384000000000000e+00	  -6.4205999999999996e-01	   0.0000000000000000e+00	
